==============================================================================
ReFS Directory Tree
==============================================================================
  Image:           win11refs2tspecials.raw
  ReFS version:    3.14
  Cluster size:    0x1000
  Objects:         230
  Start OID:       0x600
  Start name:      Root Directory

  Total entries:   1550 (217 directories, 1333 files, 109 ADS)

  Type  OID          Attrs            Size Modified             Path
  FILE  (non-res)    Archive        239973 2026-05-16 16:41:29  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805/xbpt_hardlink_audit_219848.cfg
  FILE  (non-res)    Archive         63909 2026-05-16 16:41:30  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805/xbpt_log_backup_939898.json
  FILE  (non-res)    Archive        241654 2026-05-16 16:41:32  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805/xbpt_report_audit_396522.txt
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:41:28  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/elvis_dir_cache_558805/xbpt_symlink_gamma_582874.lnk
  FILE  (non-res)    Archive        259142 2026-05-16 16:41:32  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/elvis_dir_zulu_984398/xbpt_india_temp_254875.bak
  FILE  (non-res)    Archive         88203 2026-05-16 16:41:33  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/xbpt_alpha_victor_250409.ini
  FILE  (non-res)    Archive        179268 2026-05-16 16:41:29  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/xbpt_audit_data_566396.txt
  FILE  (non-res)    Archive        417431 2026-05-16 16:41:30  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/xbpt_audit_india_563500.bin
  FILE  (non-res)    Archive        208467 2021-10-14 07:17:10  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/xbpt_audit_log_130131.ini
  FILE  (non-res)    Archive        308742 2025-06-11 07:16:10  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/xbpt_beta_cache_861983.json
  FILE  (non-res)    Archive        286139 2026-05-16 16:41:31  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/xbpt_lima_lima_890070.dat
  FILE  (non-res)    Archive          4780 2026-05-16 16:41:34  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/xbpt_lima_oscar_843603.tmp
  FILE  (non-res)    Archive        498061 2026-05-16 16:41:27  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/xbpt_mike_tango_822153.dat
  FILE  (non-res)    Archive        518777 2025-02-23 07:17:23  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/xbpt_romeo_gamma_831931.dat
   ADS                                  46                      test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/xbpt_romeo_gamma_831931.dat:hidden_7357
  FILE  (non-res)    Archive        213498 2025-03-31 07:17:11  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/xbpt_tango_victor_844323.json
  FILE  (non-res)    Archive        345054 2026-05-16 16:41:30  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/xbpt_temp_output_522138.tmp
  FILE  (non-res)    Archive        316740 2026-05-16 16:41:31  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_109016/xbpt_trace_quebec_127743.bin
  DIR   0x7e6        Directory             2026-05-16 16:41:32  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462
  DIR   0x7eb        Directory             2026-05-16 16:41:31  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899
  FILE  (non-res)    Archive         73763 2024-05-06 07:17:31  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/elvis_dir_quebec_218899/xbpt_config_record_746941.dat
  FILE  (non-res)    Archive        244817 2026-05-16 16:41:34  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/xbpt_index_uniform_409576.json
  FILE  (non-res)    Archive        373180 2023-10-15 07:17:00  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/xbpt_victor_echo_578793.cfg
  FILE  (non-res)    Archive        474347 2023-11-21 07:17:13  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/elvis_dir_gamma_603462/xbpt_zulu_output_293634.cfg
  FILE  (non-res)    Archive        332344 2026-05-16 16:41:27  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_archive_whiskey_718198.csv
  FILE  (non-res)    Archive        404255 2026-05-16 16:41:34  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_audit_november_543757.cfg
  FILE  (non-res)    Archive        277941 2022-03-06 07:16:22  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_cache_beta_265588.tmp
  FILE  (non-res)    Archive         34068 2026-05-16 16:41:31  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_config_beta_555315.bin
  FILE  (non-res)    Archive        417040 2026-05-16 16:41:28  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_config_india_582905.json
  FILE  (non-res)    Archive        436357 2026-05-16 16:41:28  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_draft_beta_656043.txt
  FILE  (non-res)    Archive        360128 2026-05-16 16:41:34  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_gamma_victor_852781.bak
  FILE  (non-res)    Archive        166671 2026-05-16 16:41:31  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_hotel_sync_810225.ini
  FILE  (non-res)    Archive        264667 2022-02-28 07:17:26  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_index_temp_198731.cfg
  FILE  (non-res)    Archive         64539 2026-05-16 16:41:31  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_india_whiskey_159747.csv
  FILE  (non-res)    Archive        407804 2022-12-26 07:16:15  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_log_whiskey_169575.dat
  FILE  (non-res)    Archive        470735 2026-05-16 16:41:33  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_mike_uniform_966879.xml
  FILE  (non-res)    Archive        331810 2026-05-16 16:41:34  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_oscar_report_193920.cfg
  FILE  (non-res)    Archive        380437 2026-05-16 16:41:34  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_quebec_audit_121864.cfg
  FILE  (non-res)    Archive        364340 2026-05-16 16:41:33  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_record_delta_426347.json
  FILE  (non-res)    Archive        415474 2026-05-16 16:41:29  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_record_index_307951.json
  FILE  (non-res)    Archive        100336 2026-05-16 16:41:31  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_report_alpha_806856.csv
  FILE  (non-res)    Archive        254247 2026-05-16 16:41:30  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_sync_718743/xbpt_temp_echo_351548.json
  DIR   0x817        Directory             2026-05-16 16:41:34  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_whiskey_835215
  FILE  (non-res)    Archive        478670 2026-05-16 16:41:31  test/elvis_dir_record_449015/elvis_dir_papa_104235/elvis_dir_whiskey_835215/xbpt_alpha_romeo_974930.bin
  FILE  (non-res)    Archive        192974 2026-05-16 16:41:32  test/elvis_dir_record_449015/elvis_dir_papa_104235/xbpt_backup_sierra_949923.ini
  FILE  (non-res)    Archive         57215 2026-05-16 16:41:29  test/elvis_dir_record_449015/elvis_dir_papa_104235/xbpt_delta_log_234524.log
  FILE  (non-res)    Archive        396015 2026-05-16 16:41:31  test/elvis_dir_record_449015/elvis_dir_papa_104235/xbpt_draft_draft_797325.txt
  FILE  (non-res)    Archive        378484 2026-05-16 16:41:34  test/elvis_dir_record_449015/elvis_dir_papa_104235/xbpt_foxtrot_cache_816969.xml
  FILE  (non-res)    Archive        339395 2026-05-16 16:41:32  test/elvis_dir_record_449015/elvis_dir_papa_104235/xbpt_hotel_yankee_781098.log
  FILE  (non-res)    Archive        479405 2026-05-16 16:41:33  test/elvis_dir_record_449015/elvis_dir_papa_104235/xbpt_kilo_sync_474043.csv
  FILE  (non-res)    Archive        297107 2026-05-16 16:41:32  test/elvis_dir_record_449015/elvis_dir_papa_104235/xbpt_lima_config_611703.json
  FILE  (non-res)    Archive        302125 2026-05-16 16:41:33  test/elvis_dir_record_449015/elvis_dir_papa_104235/xbpt_log_mike_997799.bin
  FILE  (non-res)    Archive        444510 2026-05-16 16:41:34  test/elvis_dir_record_449015/elvis_dir_papa_104235/xbpt_output_temp_864816.txt
  FILE  (non-res)    Archive        522962 2026-05-16 16:41:32  test/elvis_dir_record_449015/elvis_dir_papa_104235/xbpt_record_cache_584285.json
  FILE  (non-res)    Archive        376478 2026-05-16 16:41:32  test/elvis_dir_record_449015/elvis_dir_papa_104235/xbpt_sierra_record_710410.bin
  FILE  (non-res)    Archive        288237 2025-04-08 07:17:35  test/elvis_dir_record_449015/elvis_dir_papa_104235/xbpt_temp_foxtrot_475776.md
  FILE  (non-res)    Archive        431764 2026-05-16 16:41:34  test/elvis_dir_record_449015/elvis_dir_papa_104235/xbpt_trace_report_848037.cfg
  FILE  (non-res)    Archive        144033 2026-05-16 16:41:34  test/elvis_dir_record_449015/elvis_dir_papa_104235/xbpt_victor_sync_949138.bak
  FILE  (non-res)    Archive         73763 2026-05-16 16:41:31  test/elvis_dir_record_449015/elvis_dir_papa_104235/xbpt_zulu_hotel_356824.dat
  FILE  (non-res)    Archive        194037 2026-05-16 16:41:34  test/elvis_dir_record_449015/elvis_dir_papa_104235/xbpt_zulu_sync_665668.bin
  DIR   0x81a        Directory             2026-05-16 16:41:34  test/elvis_dir_record_449015/elvis_dir_tango_434284
  DIR   0x81e        Directory             2026-05-16 16:41:34  test/elvis_dir_record_449015/elvis_dir_tango_434284/elvis_dir_record_864004
  FILE  (non-res)    Archive         82819 2026-05-16 16:41:34  test/elvis_dir_record_449015/elvis_dir_tango_434284/xbpt_data_config_437965.csv
  FILE  (non-res)    Archive        192974 2026-05-16 16:41:32  test/elvis_dir_record_449015/xbpt_alpha_echo_381900.ini
  FILE  (non-res)    Archive        306574 2026-05-16 16:41:30  test/elvis_dir_record_449015/xbpt_archive_audit_104959.tmp
  FILE  (non-res)    Archive        512155 2026-05-16 16:41:34  test/elvis_dir_record_449015/xbpt_backup_delta_809262.csv
  FILE  (non-res)    Archive        204365 2026-05-16 16:41:32  test/elvis_dir_record_449015/xbpt_beta_mike_393018.xml
  FILE  (non-res)    Archive        493766 2026-05-16 16:41:32  test/elvis_dir_record_449015/xbpt_config_uniform_831195.csv
  FILE  (non-res)    Archive        427688 2026-05-16 16:41:28  test/elvis_dir_record_449015/xbpt_delta_log_356379.tmp
  FILE  (non-res)    Archive        312142 2026-05-16 16:41:32  test/elvis_dir_record_449015/xbpt_foxtrot_lima_318386.tmp
  FILE  (non-res)    Archive        141514 2026-05-16 16:41:34  test/elvis_dir_record_449015/xbpt_gamma_archive_952302.cfg
  FILE  (non-res)    Archive        450070 2026-05-16 16:41:28  test/elvis_dir_record_449015/xbpt_india_delta_132534.bak
  FILE  (non-res)    Archive         30619 2026-05-16 16:41:33  test/elvis_dir_record_449015/xbpt_kilo_papa_445436.xml
  FILE  (non-res)    Archive      14680064 2026-05-16 16:41:35  test/elvis_dir_record_449015/xbpt_large_14mb_foxtrot_773062.bak
  FILE  (non-res)    Archive        189614 2026-05-16 16:41:32  test/elvis_dir_record_449015/xbpt_log_india_171227.csv
  FILE  (non-res)    Archive         81506 2026-05-16 16:41:31  test/elvis_dir_record_449015/xbpt_mike_trace_772216.dat
  FILE  (non-res)    Archive        245528 2026-05-16 16:41:31  test/elvis_dir_record_449015/xbpt_november_quebec_231876.bak
  FILE  (non-res)    Archive        266358 2026-05-16 16:41:31  test/elvis_dir_record_449015/xbpt_oscar_victor_509674.md
  FILE  (non-res)    Archive        416811 2026-05-16 16:41:33  test/elvis_dir_record_449015/xbpt_output_papa_412411.log
  FILE  (non-res)    Archive        403765 2026-05-16 16:41:27  test/elvis_dir_record_449015/xbpt_sierra_kilo_206137.json
  FILE  (non-res)    Archive        451460 2026-05-16 16:41:29  test/elvis_dir_record_449015/xbpt_sierra_victor_685719.xml
  FILE  (non-res)    Archive        269818 2026-05-16 16:41:30  test/elvis_dir_record_449015/xbpt_uniform_record_153192.json
  FILE  (non-res)    Archive        117140 2026-05-16 16:41:31  test/elvis_dir_record_449015/xbpt_whiskey_sync_681180.xml
  DIR   0x7fa        Directory             2026-05-16 16:41:35  test/elvis_dir_victor_783323
  FILE  (non-res)    Archive        417862 2026-05-16 16:41:29  test/elvis_dir_victor_783323/xbpt_audit_november_550810.ini
  FILE  (non-res)    Archive         68356 2026-05-16 16:41:32  test/elvis_dir_victor_783323/xbpt_cache_alpha_953426.ini
  FILE  (non-res)    Archive          7493 2026-05-16 16:41:34  test/elvis_dir_victor_783323/xbpt_cache_quebec_319176.xml
  FILE  (non-res)    Archive        406857 2026-05-16 16:41:30  test/elvis_dir_victor_783323/xbpt_data_romeo_946788.bin
  FILE  (non-res)    Archive        273437 2025-04-19 07:17:09  test/elvis_dir_victor_783323/xbpt_delta_echo_626074.json
  FILE  (non-res)    Archive        151318 2026-05-16 16:41:32  test/elvis_dir_victor_783323/xbpt_draft_november_935526.json
  FILE  (non-res)    Archive        239973 2026-05-16 16:41:29  test/elvis_dir_victor_783323/xbpt_hotel_yankee_684408.cfg
  FILE  (non-res)    Archive        495518 2026-05-16 16:41:34  test/elvis_dir_victor_783323/xbpt_india_quebec_883273.bak
  FILE  (non-res)    Archive     156237824 2026-05-16 16:41:35  test/elvis_dir_victor_783323/xbpt_large_149mb_alpha_610845.dat
  FILE  (non-res)    Archive        495412 2026-05-16 16:41:34  test/elvis_dir_victor_783323/xbpt_november_quebec_999278.md
  FILE  (non-res)    Archive        237378 2026-05-16 16:41:32  test/elvis_dir_victor_783323/xbpt_oscar_delta_192166.ini
  FILE  (non-res)    Archive        251331 2026-05-16 16:41:33  test/elvis_dir_victor_783323/xbpt_quebec_echo_201709.md
  FILE  (non-res)    Archive        267437 2025-12-01 07:17:11  test/elvis_dir_victor_783323/xbpt_record_mike_276675.tmp
  FILE  (non-res)    Archive        540829 2026-05-16 16:41:34  test/elvis_dir_victor_783323/xbpt_report_quebec_867569.md
  FILE  (non-res)    Archive          8369 2026-05-16 16:41:32  test/elvis_dir_victor_783323/xbpt_romeo_quebec_189040.ini
  FILE  (non-res)    Archive        474347 2022-05-31 07:17:29  test/elvis_dir_victor_783323/xbpt_romeo_yankee_383561.cfg
  FILE  (non-res)    Archive        278186 2026-05-16 16:41:34  test/elvis_dir_victor_783323/xbpt_sierra_echo_709659.md
  FILE  (non-res)    Archive        492715 2026-05-16 16:41:33  test/elvis_dir_victor_783323/xbpt_sierra_gamma_615567.ini
  FILE  (non-res)    Archive         40965 2026-05-16 16:41:32  test/elvis_dir_victor_783323/xbpt_trace_cache_289808.json
  FILE  (non-res)    Archive        234937 2021-10-04 07:16:49  test/elvis_dir_victor_783323/xbpt_trace_config_794136.tmp
  FILE  (non-res)    Archive        277218 2026-05-16 16:41:34  test/elvis_dir_victor_783323/xbpt_trace_hotel_502150.xml
  FILE  (non-res)    Archive        414030 2025-09-04 07:16:57  test/elvis_dir_victor_783323/xbpt_yankee_output_781405.csv
  FILE  (non-res)    Archive        186635 2026-05-16 16:41:28  test/xbpt_archive_romeo_596174.txt
  FILE  (non-res)    Archive         71395 2026-05-16 16:41:32  test/xbpt_beta_sierra_570651.json
  FILE  (non-res)    Archive        192688 2026-05-16 16:41:28  test/xbpt_config_hotel_558589.txt
  FILE  (non-res)    Archive        440919 2026-05-16 16:41:31  test/xbpt_config_log_714507.md
  FILE  (non-res)    Archive        159126 2021-10-15 07:17:19  test/xbpt_config_log_982725.bin
  FILE  (non-res)    Archive         59633 2026-05-16 16:41:30  test/xbpt_draft_tango_958869.bin
  FILE  (non-res)    Archive        298452 2026-05-16 16:41:34  test/xbpt_foxtrot_config_966558.log
  FILE  (non-res)    Archive        430306 2026-05-16 16:41:33  test/xbpt_gamma_temp_372257.bak
  FILE  (non-res)    Archive        376745 2025-06-06 07:17:11  test/xbpt_index_india_423224.csv
  FILE  (non-res)    Archive        305819 2025-08-11 07:17:32  test/xbpt_india_papa_801739.json
  FILE  (non-res)    Archive        475328 2024-04-02 07:16:32  test/xbpt_india_temp_831504.csv
  FILE  (non-res)    Archive        214075 2026-05-16 16:41:30  test/xbpt_india_trace_307426.json
  FILE  (non-res)    Archive     103809024 2026-05-16 16:41:35  test/xbpt_large_99mb_report_414178.tmp
  FILE  (non-res)    Archive        552331 2026-05-16 16:41:31  test/xbpt_log_november_496320.csv
  FILE  (resident)   Archive           173 2026-05-16 16:41:35  test/xbpt_marked_eveliselaurence_670394.txt
  FILE  (non-res)    Archive         19465 2026-05-16 16:41:34  test/xbpt_sierra_sync_956584.ini
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:41:31  test/xbpt_symlink_hotel_632659.lnk
  FILE  (resident)   Archive|ReparsePoint          0 2026-05-16 16:41:33  test/xbpt_symlink_output_831744.lnk
  FILE  (non-res)    Archive        349388 2026-05-16 16:41:27  test/xbpt_sync_zulu_911953.ini
  FILE  (non-res)    Archive        116243 2026-05-16 16:41:33  test/xbpt_tango_archive_828215.dat
   ADS                                  46                      test/xbpt_tango_archive_828215.dat:hidden_1514
  FILE  (non-res)    Archive        207263 2026-05-16 16:41:31  test/xbpt_tango_foxtrot_898933.txt
  FILE  (non-res)    Archive        186635 2026-05-16 16:41:28  test/xbpt_uniform_victor_168724.txt
  FILE  (non-res)    Archive        578777 2026-05-16 16:41:31  test/xbpt_victor_lima_251467.cfg
  FILE  (non-res)    Archive        380116 2022-02-12 07:16:16  test/xbpt_yankee_audit_433793.xml
  FILE  (non-res)    Archive        454363 2026-05-16 16:41:34  test/xbpt_zulu_hotel_479124.bin
  DIR   0x702        Directory             2026-05-16 16:37:08  testspecials
  FILE  (resident)   Archive             0 2025-01-30 16:36:49  testspecials/alpha_backup_597620.dat
   ADS                                  47                      testspecials/alpha_backup_597620.dat:hidden_5547
   ADS                                  47                      testspecials/alpha_backup_597620.dat:hidden_3867
  FILE  (non-res)    Archive        161304 2026-05-16 16:37:08  testspecials/alpha_sierra_613558.ini
