ref_id,class,verdict,n_pass,n_applicable,correspondence,canonical_claim,static_artifact,disk_probe,validation,axis,audit_verdict_orig,reverify_evidence
AP_LGTB_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile Info Table: 0x10/0x8: start offset of data area,,cite,proofs/validation/AP_LGTB_001.csv,none,STATIC-CITED,
AP_LGTB_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile Info Table: 0x18/0x8: end offset of data area,,cite,proofs/validation/AP_LGTB_002.csv,none,STATIC-CITED,
AP_LGTB_003,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile Info Table: 0x20/0x8: size of data area,,cite,proofs/validation/AP_LGTB_003.csv,none,STATIC-CITED,
AP_LGTB_004,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile Info Table: 0x28/0x8: LCN of first control entry,,cite,proofs/validation/AP_LGTB_004.csv,none,STATIC-CITED,
AP_LGTB_005,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile Info Table: 0x30/0x8: LCN of second control entry,,cite,proofs/validation/AP_LGTB_005.csv,none,STATIC-CITED,
AP_LGFL_001,BEHAVIORAL,STATIC-CITED,0,1,OK,"Logfile: Entry Header: 120 bytes, starts with 'MLog'",,cite,proofs/validation/AP_LGFL_001.csv,none,STATIC-CITED,
AP_LGFL_002,BEHAVIORAL,STATIC-CITED,0,1,OK,"Logfile: Log Record Header: 56 bytes, checksum",,cite,proofs/validation/AP_LGFL_002.csv,none,STATIC-CITED,
AP_LGFL_003,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile: Log Record: contains redo records with opcodes,,cite,proofs/validation/AP_LGFL_003.csv,none,STATIC-CITED,
AP_LGFL_004,BEHAVIORAL,STATIC-CITED,0,1,OK,"Logfile: Control Data: sequence number, start/end, next LSN, UUID",,cite,proofs/validation/AP_LGFL_004.csv,none,STATIC-CITED,
AP_LGFL_005,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile: ReFS is redo-only (no undo operations),,cite,proofs/validation/AP_LGFL_005.csv,none,STATIC-CITED,
AP_REDO_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x00: OpenTable (v3.4) / OpenTableFromTablePath (v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_001.csv,version,STATIC-CONFIRMED,
AP_REDO_002,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x01: RedoInsertRow,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_002.csv,version,STATIC-CONFIRMED,
AP_REDO_003,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x02: RedoDeleteRow,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_003.csv,version,STATIC-CONFIRMED,
AP_REDO_004,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x03: RedoUpdateRow,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_004.csv,version,STATIC-CONFIRMED,
AP_REDO_005,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x04: RedoUpdateDataWithRoot (v3.4 only — gap in v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_005.csv,version,STATIC-CONFIRMED,
AP_REDO_006,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x05: RedoReparentTable,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_006.csv,version,STATIC-CONFIRMED,
AP_REDO_007,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x06: RedoAllocate,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_007.csv,version,STATIC-CONFIRMED,
AP_REDO_008,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x07: RedoFree,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_008.csv,version,STATIC-CONFIRMED,
AP_REDO_009,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x08-0x09: RedoSetRangeState (v3.14 only — gap in v3.4),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_009.csv,version,STATIC-CONFIRMED,
AP_REDO_010,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x0A: RedoDuplicateExtents,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_010.csv,version,STATIC-CONFIRMED,
AP_REDO_011,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x0B: RedoModifyStreamExtent,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_011.csv,version,STATIC-CONFIRMED,
AP_REDO_012,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x0C: RedoStripMetadataStreamExtent (v3.4) / CmsStream::StripAllChecksums (v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_012.csv,version,STATIC-CONFIRMED,
AP_REDO_013,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x0D: RedoSetIntegrity (v3.4) / CmsBPlusTable::SetIntegrityInformation (v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_013.csv,version,STATIC-CONFIRMED,
AP_REDO_014,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x0E: RedoSetParentId,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_014.csv,version,STATIC-CONFIRMED,
AP_REDO_015,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x0F: RedoDeleteTable,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_015.csv,version,STATIC-CONFIRMED,
AP_REDO_016,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x10: CmsBPlusTable::SetObjectRecordPayload (v3.4 only — gap in v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_016.csv,version,STATIC-CONFIRMED,
AP_REDO_017,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x11: RedoAddSchema,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_017.csv,version,STATIC-CONFIRMED,
AP_REDO_018,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x12: RedoMoveContainer,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_018.csv,version,STATIC-CONFIRMED,
AP_REDO_019,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x13: RedoAddContainer,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_019.csv,version,STATIC-CONFIRMED,
AP_REDO_020,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x14: RedoMoveContainer (v3.4 only — gap in v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_020.csv,version,STATIC-CONFIRMED,
AP_REDO_021,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x15: RedoMoveContainer goto (v3.4) / dispatch flag (v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_021.csv,version,STATIC-CONFIRMED,
AP_REDO_022,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x16: RedoReadCacheInvalidation (v3.4) / RedoSetRangeState (v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_022.csv,version,STATIC-CONFIRMED,
AP_REDO_023,BEHAVIORAL,CONTRADICTED,1,1,OK,0x17: RedoGenerateChecksum (v3.4) / explicit error NTSTATUS 0xC0000427 (v3.14 — the generic unhandled-opcode error),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_023.csv,version,CONTRADICTED,"0x17 returns NTSTATUS 0xC0000427, NOT STATUS_LOG_CORRUPTION (J1)"
AP_REDO_024,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x18: RedoContainerCompression (v3.4) / RedoContainerCompaction (v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_024.csv,version,STATIC-CONFIRMED,
AP_REDO_025,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x19: RedoDeleteCompressionUnitOffsets,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_025.csv,version,STATIC-CONFIRMED,
AP_REDO_026,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x1A: RedoAddCompressionUnitOffsets (v3.4) / RedoGhostExtents (v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_026.csv,version,STATIC-CONFIRMED,
AP_REDO_027,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x1B: RedoGhostExtents (v3.4 only — gap in v3.14),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_027.csv,version,STATIC-CONFIRMED,
AP_REDO_028,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x1C: RedoCompactionUnreserve,proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_028.csv,version,STATIC-CONFIRMED,
AP_REDO_029,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x1D: CmsBPlusTable::UnlinkParentObjectId (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_029.csv,version,STATIC-CONFIRMED,
AP_REDO_030,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x1E: RedoUpdateStreamSummary (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_030.csv,version,STATIC-CONFIRMED,
AP_REDO_031,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x1F: CmsStream::UpdateStreamUserPayload (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_031.csv,version,STATIC-CONFIRMED,
AP_REDO_032,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x21: RedoStreamPersistFastRunInsertion (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_032.csv,version,STATIC-CONFIRMED,
AP_REDO_033,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x22: RedoTableSetSummaryUpdate (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_033.csv,version,STATIC-CONFIRMED,
AP_REDO_034,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x23: RedoTableSetShadowTreeUpdate (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_034.csv,version,STATIC-CONFIRMED,
AP_REDO_035,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x24: RedoTableSetCommitMerge (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_035.csv,version,STATIC-CONFIRMED,
AP_REDO_036,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x25: RedoTableSetStrongRefMerge (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_036.csv,version,STATIC-CONFIRMED,
AP_REDO_037,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x27: RedoSetDefaultCompressionParameters (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_037.csv,version,STATIC-CONFIRMED,
AP_REDO_038,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x28-0x29: RedoDuplicateCluster (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_038.csv,version,STATIC-CONFIRMED,
AP_REDO_039,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Redo Opcodes: 0x2A: RedoChangeRangeEncryptedState (v3.14 only),proofs/static/PerformRedo__decomp.txt,static_dossier,proofs/validation/AP_REDO_039.csv,version,STATIC-CONFIRMED,
AP_EVNT_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Event Patterns: File creation: 0x01->0x04->0x01->0x00->0x04->0x01->0x00,,cite,proofs/validation/AP_EVNT_001.csv,none,STATIC-CITED,
AP_EVNT_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Event Patterns: File deletion: 0x0F->0x02->0x0F->0x02->0x04,,cite,proofs/validation/AP_EVNT_002.csv,none,STATIC-CITED,
AP_EVNT_003,BEHAVIORAL,STATIC-CITED,0,1,OK,Event Patterns: File modification: 0x06->0x04->0x04->0x04->0x04->0x08,,cite,proofs/validation/AP_EVNT_003.csv,none,STATIC-CITED,
AP_EVNT_004,BEHAVIORAL,STATIC-CITED,0,1,OK,Event Patterns: File renaming: 0x02->0x05->0x01->0x04->0x04,,cite,proofs/validation/AP_EVNT_004.csv,none,STATIC-CITED,
AP_EVNT_005,BEHAVIORAL,STATIC-CITED,0,1,OK,Event Patterns: Directory creation: 0x00->0x00->0x04->0x10->...,,cite,proofs/validation/AP_EVNT_005.csv,none,STATIC-CITED,
AP_EVNT_006,BEHAVIORAL,STATIC-CITED,0,1,OK,Event Patterns: Directory deletion: 0x02->0x02->0x0F->0x02->...,,cite,proofs/validation/AP_EVNT_006.csv,none,STATIC-CITED,
AP_EVNT_007,BEHAVIORAL,STATIC-CITED,0,1,OK,Event Patterns: Directory renaming: 0x02->0x02->0x01->0x01->0x04->0x04,,cite,proofs/validation/AP_EVNT_007.csv,none,STATIC-CITED,
AP_WIPE_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Wiping Patterns: 12 tools identified by unique opcode patterns in $Logfile,,cite,proofs/validation/AP_WIPE_001.csv,none,STATIC-CITED,
AP_CHJN_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Change Journal: Deactivated by default in ReFS,,cite,proofs/validation/AP_CHJN_001.csv,none,STATIC-CITED,
AP_CHJN_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Change Journal: Uses USN_RECORD_V3 (128-bit file ref vs NTFS V2 32-bit),,cite,proofs/validation/AP_CHJN_002.csv,none,STATIC-CITED,
AP_CHJN_003,BEHAVIORAL,STATIC-CITED,0,1,OK,Change Journal: Circular buffer; old entries overwritten,,cite,proofs/validation/AP_CHJN_003.csv,none,STATIC-CITED,
AP_CHJN_004,BEHAVIORAL,STATIC-CITED,0,1,OK,Change Journal: Located in File System Metadata/Change Journal,,cite,proofs/validation/AP_CHJN_004.csv,none,STATIC-CITED,
GN_ARCH_SA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Architecture: Two-layer namespace separation: Refs* (1248 funcs) vs Cms*/Ms* (871 core funcs) in Win10; Refs* (1084) vs ,proofs/static/Refs__decomp.txt,static_dossier,proofs/validation/GN_ARCH_SA_001.csv,none,STATIC-CONFIRMED,
GN_IRP_SA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Architecture: Three-tier IRP dispatch: RefsFsd* (exception frame) -> RefsCommon* (logic) -> Cms* (storage). 13 dedicated,proofs/static/RefsFsd__decomp.txt,static_dossier,proofs/validation/GN_IRP_SA_001.csv,none,STATIC-CONFIRMED,
GN_BIN_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Binary: Binary growth: refs.sys 1.92MB->3.53MB (+84%); 3959->5818 funcs (+47%); 415->566 imports (+36%); 1562->4445 stri,,cite,proofs/validation/GN_BIN_SA_001.csv,none,STATIC-CITED,
GN_ALLC_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Refactoring: Win11 allocator unification: CmsAllocatorBase(42)+CmsGlobalAllocator(43) -> CmsAllocator(106). Allocation z,,static_dossier,proofs/validation/GN_ALLC_SA_001.csv,none,STATIC-CITED,
GN_AMGR_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,"Refactoring: Win11 RefsAttributeManager class: centralized attribute CRUD (LookupAttribute, CreateAttribute, DeleteAttri",,static_dossier,proofs/validation/GN_AMGR_SA_001.csv,none,STATIC-CITED,
GN_EFS_SA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Encryption: Win11 EFS integration: 2->182 encryption functions; imports from cng.sys; $EFS attribute; RefsSetEncryption(,proofs/static/RefsSetEncryption__decomp.txt,static_dossier,proofs/validation/GN_EFS_SA_001.csv,none,STATIC-CONFIRMED,
GN_HEAT_SA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,"Heat Engine: Win11 heat-based tiering: 2->55 funcs; CmsVolumeHeatEngine + CmsRotatingSkipList; SmsCompressionHeatClass, ",proofs/static/CmsVolumeHeatEngine__decomp.txt,static_dossier,proofs/validation/GN_HEAT_SA_001.csv,none,STATIC-CONFIRMED,
GN_COMP_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Compression: Win11 embeds ZSTD(281 funcs) + LZ4(15 raw funcs); replaces Win10 CmsCompressionLZX(7 funcs). ZSTD added at ,,static_dossier,proofs/validation/GN_COMP_SA_001.csv,none,STATIC-CITED,
GN_DEDUP_SA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,"Dedup: Win11 native dedup: 7 new functions (MsIsDedupEnabled, MsDisableDedup, RefsQueryVolumeDedupInfo). CmsBlockRefcoun",proofs/static/MsIsDedupEnabled__decomp.txt,static_dossier,proofs/validation/GN_DEDUP_SA_001.csv,none,STATIC-CONFIRMED,
GN_SNAP_SA_001,BEHAVIORAL,INFERRED,0,1,OK,Win11 snapshot support: 6->24 functions; CStreamSnapshot class; $SNAPSHOT attribute; no SnapshotId field in $SI; 0x50=PackedEaSize. Snapshots link via the type-0xB0 stream index at val[0x44],,cite,proofs/validation/GN_SNAP_SA_001.csv,none,INFERRED,"Snapshot support is on-disk via the type-0xB0 stream index (val[0x10] discriminator =2 for snapshot, confirmed on 29 entries). The static parts (6->24 functions, CStreamSnapshot class, 0x50=PackedEaSi"
GN_WSL_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,WSL: Win11 WSL interop: native $LXUID/$LXGID/$LXMOD/$LXDEV attributes; IRP_MJ_QUERY_EA + IRP_MJ_SET_EA handlers added,,cite,proofs/validation/GN_WSL_SA_001.csv,none,STATIC-CITED,
GN_CROT_SA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,Container Rotation: Win11 container rotation for flash wear leveling: CmsVolumeContainer 72->130 funcs (+81%); RotateCon,proofs/static/CmsVolumeContainer__decomp.txt,static_dossier,proofs/validation/GN_CROT_SA_001.csv,none,STATIC-CONFIRMED,
GN_KSR_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,"KSR: Win11 Kernel Soft Restart: 6 imports from ext-ms-win-ntos-ksr-l1-1-1.dll (KsrMdlToMemoryRuns, KsrGetFirmwareInforma",,cite,proofs/validation/GN_KSR_SA_001.csv,none,STATIC-CITED,
GN_FOPS_SA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,File Operations: RefsCommonCleanup: LARGEST function (65050B Win10 / 61441B Win11). Handles IRP_MJ_CLEANUP (last handle ,proofs/static/RefsCommonCleanup__decomp.txt,static_dossier,proofs/validation/GN_FOPS_SA_001.csv,none,STATIC-CONFIRMED,
GN_FOPS_SA_002,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,File Operations: File create chain: RefsFsdCreate->RefsCommonCreate->RefsCreateFcb(1049B)->RefsInitializeFcbAndStdInfo->,proofs/static/RefsFsdCreate__decomp.txt,static_dossier,proofs/validation/GN_FOPS_SA_002.csv,none,STATIC-CONFIRMED,
GN_INS_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Insider: Insider build 10.0.29574.1000: 6430 funcs (+10.5% vs Win11); 648 insider-only PDB names; boot volume support,,cite,proofs/validation/GN_INS_SA_001.csv,none,STATIC-CITED,
GN_INS_SA_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Insider Boot: CmsVolumeAttestation (40 funcs): TPM/certificate attestation; HMAC over checkpoint/log records. CmsRollbac,,static_dossier,proofs/validation/GN_INS_SA_002.csv,none,STATIC-CITED,
GN_INS_SA_003,BEHAVIORAL,STATIC-CITED,0,1,OK,Insider Boot: Embedded SymCrypt (153 funcs) for early boot + MinCrypt (57 funcs) for certificate chain validation before,,cite,proofs/validation/GN_INS_SA_003.csv,none,STATIC-CITED,
GN_XVER_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Cross-version: Function comparison: 1931 common (exact key match); 1998 Win10-only; 3856 Win11-only,,cite,proofs/validation/GN_XVER_SA_001.csv,none,STATIC-CITED,
GN_IMP_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Imports: Import table: v3.4=415 imports (2 libraries) vs v3.14=566 (7 libraries). +36% growth. New Win11 libraries: cng.,,cite,proofs/validation/GN_IMP_SA_001.csv,none,STATIC-CITED,
GN_OOP_SA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,OOP: Win11 upper-layer OOP: 13 named C++ classes with 72 methods + ~345 lambda helpers. Win10 was purely procedural (0 c,,cite,proofs/validation/GN_OOP_SA_001.csv,none,STATIC-CITED,
GN_UTIL_SA_001,BEHAVIORAL,STATIC-CONFIRMED,1,1,OK,"refsutil: Win11 refsutil.exe embeds 100 Minstore core functions (CmsBPlusTable, CmsVolume, CmsStream) for offline volume",proofs/static/CmsBPlusTable__decomp.txt,static_dossier,proofs/validation/GN_UTIL_SA_001.csv,none,STATIC-CONFIRMED,
FS_VBR_RA_002,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,0x48-0x57: Extended GUID (per InitializeVcbFromBootSector → VCB+0x33F0). Unique GUID generated per format event. First appears at v3.10 (Win11 23H2). Zero on v3.4/v3.7/v3.9 and upgraded volumes. Same disk formatted twice → different GUIDs confirmed.,,cite,proofs/validation/FS_VBR_RA_002.csv,none,CONFIRMED-ALLDISK,"VBR[0x48:0x58] Extended GUID nonzero by version: v3.4 0/13, v3.7 0/1, v3.9 0/2, v3.10 2/2, v3.14 88/92 (4 zero are all upgraded volumes), v3.15 1/1, v6.66 2/2. First-nonzero boundary is exactly v3.10."
GN_ARCH_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Architecture: Three-table real-LCN bootstrap exception: roots 7+8 (Container Table) + root 12 (Small Allocator). All oth,,cite,proofs/validation/GN_ARCH_RA_001.csv,none,STATIC-CITED,
AP_LGFL_RA_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile: MLog physical location: PLCN 0x30 (3.4) vs PLCN 0x8000 (3.14). Version-specific relocation,,static_dossier,proofs/validation/AP_LGFL_RA_002.csv,none,STATIC-CITED,
AP_LGFL_RA_003,BEHAVIORAL,STATIC-CITED,0,1,OK,"Logfile: Log data area contains MSB+ page images (physical logging model, not logical field-level logging)",,static_dossier,proofs/validation/AP_LGFL_RA_003.csv,none,STATIC-CITED,
FS_OTBL_RA_001,BEHAVIORAL,CONFIRMED-ALLDISK,1,1,OK,"OID 0x30 = Session Activity Table. First appears in v3.10 (Win11 23H2). Stores per-mount-session IO/allocation statistics. Key: FILETIME + sub-ID. Present on all 46 v3.10+/v3.14 images, absent on all 15 v3.4/v3.7/v3.9 images. Created during upgrade of pre-3.10 volumes.",proofs/static/RefsTelemetryPerfCountersWorker__decomp.txt,static_dossier,proofs/validation/FS_OTBL_RA_001.csv,none,CONFIRMED-ALLDISK,"OID 0x30 present exactly on v3.10+ : 97/113 total. By version: v3.4 0/13, v3.7 0/1, v3.9 0/2 (ABSENT); v3.10 2/2, v3.14 92/92, v3.15 1/1, v6.66 2/2 (PRESENT). The 'first appears in v3.10' scoping is e"
FS_VBR_RA_006,BEHAVIORAL,INFERRED,0,1,OK,"refsutil fixboot sets container_size=0 at offset 0x40, preventing virtual-to-physical address translation",,cite,proofs/validation/FS_VBR_RA_006.csv,none,INFERRED,"Fixboot image has le64(VBR,0x40)==0 (container size zeroed). This directly causes FS_VBR_011's only outlier."
GN_ARCH_RA_002,BEHAVIORAL,STATIC-CITED,0,1,OK,Architecture: NTFS and ReFS both reject ADS on symlink targets — OS limitation not filesystem-specific,,cite,proofs/validation/GN_ARCH_RA_002.csv,none,STATIC-CITED,
FS_VINF_RA_001,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,"Volume label (key 0x510) is raw UTF-16LE with no length header — first bytes are first character, null-terminated",,cite,proofs/validation/FS_VINF_RA_001.csv,none,CONFIRMED-ALLDISK,"Key-0x510 value is raw UTF-16LE, no length prefix: first 2 bytes are the first character (low byte ASCII, high byte 0 for typical labels), null-terminated. Decoded cleanly on 113/113; empty label = ze"
GN_BPT_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,B+-tree: B+-tree row header is 16 bytes (not 14 as Prade documents). Extra u16 padding at 0x0E for 8-byte alignment,,cite,proofs/validation/GN_BPT_RA_001.csv,none,STATIC-CITED,
GN_DTCT_RA_001,BEHAVIORAL,STATIC-CITED,0,1,OK,Detection: BitLocker and NTFS volumes correctly detected as non-ReFS by all tools (graceful failure with clear error mes,,cite,proofs/validation/GN_DTCT_RA_001.csv,none,STATIC-CITED,
AP_LGFL_RA_004,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile: MLog data pages = LogCore records with a 0x78 (120)-byte header [sig@0x00 + magic@0x04 (constant-per-volume NOT,,cite,proofs/validation/AP_LGFL_RA_004.csv,none,STATIC-CITED,
AP_LGFL_RA_005,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile: Log wrapping detection: record_index can exceed physical page count in data area. Circular buffer confirmed,,cite,proofs/validation/AP_LGFL_RA_005.csv,none,STATIC-CITED,
AP_LGFL_RA_006,BEHAVIORAL,STATIC-CITED,0,1,OK,Logfile: MLog data area LCNs (from OID 0x9 key=1) are physical — no container translation needed. Entire MLog operates i,,cite,proofs/validation/AP_LGFL_RA_006.csv,none,STATIC-CITED,
FS_CHKP_RA_008,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,Root table provenance chain: all 13 root index-to-table mappings confirmed by three independent sources: (1) PDB-named initialization function at that index (2) schema type from B+-tree page header (3) table ID from page header. Bootstrap roots {7 8 12} hardcoded in ValidateCheckpointRecord,,static_dossier,proofs/validation/FS_CHKP_RA_008.csv,none,CONFIRMED-ALLDISK,Root-table provenance: the 13 index->Table-ID mappings are disk-confirmed 47-48/48 each (see CHKP_009-021). Real-LCN roots 7/8/12 read directly as 0x0B/0x0C/0x22.
FS_CHKP_RA_009,BEHAVIORAL,CONFIRMED-ALLDISK,0,1,OK,CHKP flag 0x2000: Windows Insider only (build 29574+). Present on all insider-formatted and insider-upgraded disks. Absent on Win11 24H2 (build 26200). Related to CmsVolumeAttestation/CmsRollbackProtection,,cite,proofs/validation/FS_CHKP_RA_009.csv,none,CONFIRMED-ALLDISK,CHKP flag 0x2000 set on 3/3 insider images and 0/45 non-insider images (perfect correlation).
